les ,1.0
 de ,1.0
nt d,0.875
ant ,0.75
 les,0.75
ent ,0.75
 se ,0.625
dans,0.625
 dan,0.625
", le",0.625
ans ,0.5
cour,0.5
és ,0.5
nts ,0.5
t de,0.5
rant,0.5
"es, ",0.5
oura,0.5
uran,0.5
 ces,0.375
asse,0.375
ns l,0.375
 et ,0.375
 la ,0.375
ants,0.375
t da,0.375
